module,path,file,line,syntax,parser,scope
core::mem,core::mem::size_of,src/libs/proc/src/message/fork_clone.rs,145,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/fork_clone.rs,146,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/fork_clone.rs,180,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/fork_clone.rs,193,qualified_path,rust,production
core::mem,core::mem,src/libs/proc/src/message/fork_sync.rs,12,import,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/fork_sync.rs,78,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/fork_sync.rs,110,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/fork_sync.rs,123,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/fork_sync.rs,132,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/fork_sync.rs,165,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/fork_sync.rs,178,qualified_path,rust,production
core::mem,core::mem,src/libs/proc/src/message/job_control.rs,25,import,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/job_control.rs,141,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/job_control.rs,142,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/job_control.rs,143,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/job_control.rs,162,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/job_control.rs,167,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/job_control.rs,174,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/job_control.rs,175,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/job_control.rs,188,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/job_control.rs,193,qualified_path,rust,production
core::mem,core::mem,src/libs/proc/src/message/kill.rs,12,import,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/kill.rs,73,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/kill.rs,74,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/kill.rs,108,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/kill.rs,121,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/kill.rs,127,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/kill.rs,159,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/kill.rs,172,qualified_path,rust,production
core::mem,core::mem,src/libs/proc/src/message/lookup.rs,12,import,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/lookup.rs,114,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/lookup.rs,127,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/lookup.rs,152,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/lookup.rs,153,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/lookup.rs,190,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/lookup.rs,203,qualified_path,rust,production
core::mem,core::mem,src/libs/proc/src/message/mod.rs,40,import,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/mod.rs,199,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/mod.rs,237,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/mod.rs,252,qualified_path,rust,production
core::mem,core::mem,src/libs/proc/src/message/process_exit.rs,12,import,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/process_exit.rs,58,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/process_exit.rs,90,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/process_exit.rs,103,qualified_path,rust,production
core::mem,core::mem,src/libs/proc/src/message/shutdown.rs,12,import,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/shutdown.rs,53,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/shutdown.rs,89,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/shutdown.rs,102,qualified_path,rust,production
core::mem,core::mem,src/libs/proc/src/message/signup.rs,12,import,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/signup.rs,81,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/signup.rs,115,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/signup.rs,128,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/signup.rs,166,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/signup.rs,167,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/signup.rs,201,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/signup.rs,214,qualified_path,rust,production
core::mem,core::mem,src/libs/proc/src/message/terminal.rs,28,import,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/terminal.rs,89,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/terminal.rs,101,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/terminal.rs,106,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/terminal.rs,113,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/terminal.rs,114,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/terminal.rs,132,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/terminal.rs,137,qualified_path,rust,production
core::mem,core::mem,src/libs/proc/src/message/wait.rs,12,import,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/wait.rs,116,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/wait.rs,165,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/wait.rs,178,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/wait.rs,185,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/wait.rs,186,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/proc/src/message/wait.rs,187,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/wait.rs,223,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/proc/src/message/wait.rs,236,qualified_path,rust,production
core::mem,core::mem::replace,src/libs/sorted-vec/src/lib.rs,147,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/descriptor.rs,58,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/descriptor.rs,62,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/descriptor.rs,109,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/descriptor.rs,121,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,46,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,48,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,50,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,52,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,61,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,63,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,67,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,69,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,73,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,75,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,79,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,144,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,149,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,262,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,291,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,293,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/information.rs,297,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,68,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,69,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,70,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,73,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,75,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,77,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,79,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,81,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,100,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,110,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/creation.rs,118,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,157,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,158,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,159,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,162,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,164,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,166,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,168,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,170,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,172,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,174,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,193,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,201,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,209,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/event/scheduling/termination.rs,217,qualified_path,rust,production
core::mem,core::mem,src/libs/sys/src/sys/ipc/message/kernel.rs,25,import,verus,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/kernel.rs,107,qualified_path,verus,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/kernel.rs,150,qualified_path,verus,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/kernel.rs,199,qualified_path,verus,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/kernel.rs,250,qualified_path,verus,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/kernel.rs,270,qualified_path,verus,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/kernel.rs,354,qualified_path,verus,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/kernel.rs,474,qualified_path,verus,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/kernel.rs,497,qualified_path,verus,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/kernel.rs,543,qualified_path,verus,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/kernel.rs,649,qualified_path,verus,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/kernel.rs,675,qualified_path,verus,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/kernel.rs,732,qualified_path,verus,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/kernel.rs,795,qualified_path,verus,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/kernel.rs,821,qualified_path,verus,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/kernel.rs,913,qualified_path,verus,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/kernel.rs,1021,qualified_path,verus,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/kernel.rs,1047,qualified_path,verus,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/kernel.rs,1088,qualified_path,verus,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/kernel.rs,1209,qualified_path,verus,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/kernel.rs,1260,qualified_path,verus,production
core::mem,core::mem,src/libs/sys/src/sys/ipc/message/system.rs,15,import,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/message/system.rs,81,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/system.rs,118,qualified_path,rust,production
core::mem,core::mem::transmute,src/libs/sys/src/sys/ipc/message/system.rs,133,qualified_path,rust,production
core::mem,core::mem,src/libs/sys/src/sys/ipc/typ.rs,12,import,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/ipc/typ.rs,52,qualified_path,rust,production
core::mem,core::mem::offset_of,src/libs/sys/src/sys/kcall/arch/x86.rs,312,qualified_path,rust,production
core::mem,core::mem::offset_of,src/libs/sys/src/sys/kcall/arch/x86.rs,314,qualified_path,rust,production
core::mem,core::mem::offset_of,src/libs/sys/src/sys/kcall/arch/x86.rs,316,qualified_path,rust,production
core::mem,core::mem::offset_of,src/libs/sys/src/sys/kcall/arch/x86.rs,318,qualified_path,rust,production
core::mem,core::mem::offset_of,src/libs/sys/src/sys/kcall/arch/x86.rs,320,qualified_path,rust,production
core::mem,core::mem::offset_of,src/libs/sys/src/sys/kcall/arch/x86.rs,322,qualified_path,rust,production
core::mem,core::mem::size_of,src/libs/sys/src/sys/pm/pid.rs,102,qualified_path,rust,production
